x1,x2
0.1116640627778,0.0900229224483994
0.0856145312552457,0.106970265218432
0.1146120243397742,0.0204230191479083
0.0757745083419165,0.1360660392310986
0.0931217023518984,0.1524573146540061
0.1096291559992937,0.1842009778324422
0.1198038054916103,0.0892517883218481
0.1020664199664562,0.1035561013365598
0.0975179494630622,0.1024360835908908
0.1129704800548171,0.1202952109813736
0.1290014450209604,0.1113538754871146
0.0925818885457386,0.0565927742630812
0.0811770963133262,0.12638892302861
0.1114032815125645,0.1500636691066488
0.1085471924093918,0.0942077888684076
0.0762903476993834,0.0812283852858156
0.1150895837979712,0.127431923789994
0.0996486930625029,0.1036621258966068
0.0866494805087209,0.0319313745117452
0.103739369452255,0.0851037340816326
0.0916859666132139,0.1443211272307725
0.1152897534488555,0.0750351315640673
0.0781021948268244,0.0959444359032625
0.08627997698752,0.1389913806699534
0.0834636816096646,0.0820329319535945
0.1171789014720347,0.1114806705839002
0.1063418811689647,0.0879838488181242
0.137385724994804,0.0849137191407076
0.0904726444963281,0.1480891369964055
0.115037196761313,0.1169069138080861
0.0878694875176304,0.1136411323752734
0.1116289593742644,0.0948042567519885
0.0862908377731129,0.1142106550051079
0.0837656322109077,0.1143017095836663
0.1027818090876841,0.0317656513022089
0.1070703581940985,0.130438440164302
0.1279922616148865,0.1470085565862537
0.0897066033190314,0.1113129798930808
0.076815363416316,0.0984884142744838
0.0985464482265499,0.098841927494574
0.1175139266318212,0.1056412908779213
0.1120231813181013,0.0319528131319999
0.1126915576924669,0.0827005745980854
0.083433051424567,0.1055569071318216
0.088166846766207,0.1279765884825279
0.0905299763018134,0.116734251304817
0.1018004748230268,0.0847204126078474
0.1111064503380888,0.1609517543258807
0.126605485636769,0.0993733971780686
0.0952400127061214,0.1009794697225864
0.1026730676905041,0.0690195956378816
0.0890838828085156,0.1037312628959966
0.097761562963864,0.0387513231836101
0.093679925737542,0.1036775867796157
0.0828347623111445,0.0694938795360648
0.1218070056849469,0.0844977406263667
0.0738780704318026,0.1048860086440834
0.0928336792321527,0.1205856462692518
0.0949868341635384,0.1748490952980902
0.1031066933100033,0.098092237982214
0.1008297550835885,0.1091801375508701
0.0964866039327551,0.1016496302188923
0.0940174260819471,0.0822957920699737
0.0915492291539462,0.0620986605249683
0.09306021625762,0.0787669155999396
0.0977286523850095,0.0857521896219358
0.0950485989444213,0.114476830162251
0.1043242654243481,0.1029055028460732
0.0976803907689502,0.0899362615442614
0.0728172865967369,0.1113718580598738
0.0924419899273409,0.1210322422271084
0.1085414653286199,-0.0180875410526021
0.114266443728782,0.0615567553750526
0.0966299684307463,0.0684887062259311
0.0872600280264639,0.1213170535756757
0.0981739654440098,0.0681465656201136
0.1175944534383275,0.1438458087451158
0.1061553287116871,0.1448186066199054
0.1171249556953589,0.1156250916656882
0.0871205508387058,0.1181937088794443
0.0921053033341627,0.1250441723820548
0.1022194190200898,0.0737636492290185
0.1139626477940364,0.0974487792339102
0.0931593578787867,0.1089125376576748
0.0909041873359145,0.0980770365900482
0.1202576539408927,0.0896429129533131
0.0940259713710456,0.1132340269796497
0.0905088666320156,0.0897546785978447
0.0762177264619634,0.0939949614478587
0.0956824949812759,0.1195806213062718
0.1153813332113526,0.1221597793768829
0.0837653519509553,0.1100827404341882
0.1131650015211481,0.0608775770884297
0.0779504899664825,0.1267671952081643
0.1174605835554247,0.0697462781780916
0.1324921655859497,0.1023711274436557
0.1148617178083498,0.1165406305901626
0.0928229488369879,0.0973065275964909
0.0566891073627952,0.0536023063171669
0.1127056521207293,0.1357022008907679
0.1168401589377405,0.0838634565595881
0.125185666523961,0.0530542916149135
0.1268308806568262,0.1151147962833417
0.1228449190539927,0.0458812510938426
0.10543152170431,0.1297139346602508
0.1056774026120263,0.0721989742742848
0.0902554433531209,0.1084098815363835
0.0829020036037791,0.0561263331047545
0.1181910763111308,0.0830175769103161
0.1270543332585771,0.1379858620106018
0.0768715170614518,0.1156890036954081
0.08153528932265,0.076220774092331
0.1220290246963433,0.091754429817754
0.0931099213779433,0.0942726165880725
0.1117338260959946,0.1169303191411321
0.0850356143664341,0.1309349072133167
0.0927083478335838,0.0718973355402935
0.1030927654645749,0.1237784290004873
0.1303499549493594,0.0689176530509889
0.0980192851091523,0.0826142736313413
0.0868797662913259,0.0969094769136602
0.100901606502859,0.0988615447763652
0.1050491556759361,0.1083836199411982
0.085195161090043,0.0829507089797799
0.09651173282009,0.1350054327781884
0.1072547134240369,0.1351276029897429
0.0984654732571177,0.1858494486442353
0.0949538563839877,0.0470663928717622
0.1304188404918928,0.1387726703626517
0.1107027744061167,0.1560258619007745
0.0843222877413306,0.1513191706652358
0.0854236838266331,0.0823608169604356
0.1213204851973397,0.1198847124174335
0.1072291485769601,0.1022514990011987
0.0947198108369836,0.086502333434315
0.125348850870461,0.1052509033951523
0.1089397052366226,0.1165531600876079
0.1110054132995187,0.1357961192996468
0.1285548113313602,0.0783772040114088
0.1009787704117721,0.097077887255088
0.1103449868898406,0.0989475422683131
0.1065744116527679,0.0944449215059987
0.0880444022457475,0.1561410703024209
0.1210654663901592,0.0417613331638824
0.1114142569429059,0.1096828635662024
0.094620799306545,0.1235900659063207
0.0728971304438544,0.1067149731094251
0.1016223263579113,0.0979409412594201
0.0891095996186186,0.0630110188250661
0.10522995803636,0.0963241364897366
0.1222901213829845,0.0946110993868211
0.1130277155142232,0.1238038618363032
0.093603572661192,0.0437960085258536
0.0939582775452033,0.1064784923326609
0.0909081091738769,0.1073177915720615
0.0992138822987322,0.073280092914067
0.0953073897137206,0.1027995890612984
0.115478233858374,0.0986865053949386
0.1130611660597138,0.1161678296655009
0.1019118637576348,0.1193481248422223
0.1295055294399569,0.0898482134694605
0.1128893004816848,0.1049439127822246
0.0777880093079492,0.0811779180600086
0.0955949770178356,0.0619994018328633
0.1132475358990721,0.0634399730183268
0.0931172971117079,0.0880357758249471
0.0949654883072575,0.1530868915635789
0.1434300753821362,0.0867045717955454
0.1023985373617271,0.1148931953206555
0.1208253457075485,0.0876647972894519
0.0624377435867938,0.1395622061708698
0.1051985173142676,0.1007649548689525
0.0804747648774208,0.1198777355565761
0.1284404527592474,0.1010314184828854
0.0851519650807922,0.1385484204177261
0.0893707083353713,0.1126754934787651
0.0546467792028007,0.128757652880574
0.1055403019102916,0.1314222743033375
0.0827467455935051,0.1366346636060146
0.0841126743246944,0.0949087388581438
0.1052472408079991,0.1188418883602249
0.1140182856513378,0.1654302576963119
0.1070356704223227,0.0326821673456754
0.1184112420913873,0.1079076495444573
0.0895589563663405,0.1259539259350384
0.1198423204409957,0.0944105202498192
0.1044287545753196,0.0799423614925646
0.1198673758602469,0.0708062516032277
0.1029799693589454,0.1405488772329187
0.0938010541352741,0.0729023728582539
0.096084510335883,0.0969344249697514
0.0778067854358705,0.1113708238483291
0.0860519049950366,0.0618178983609088
0.0820398034445245,0.1293550996777789
0.1146021093524387,0.1062572222060078
0.0697362190902679,0.0547527608722606
0.1080146417773351,0.0411511743878793
0.0964022966133718,0.1121727338558058
0.1005053331687383,0.0665822394814889
0.107034377293802,0.050164479187596
0.0994209886042062,0.1001688149299287
0.0828283924281798,0.1443899344348715
0.1064135296992022,0.0632855405971221
0.0841774306108986,0.1343899123489964
0.0967527870813445,0.0657754735282834
0.087330296741061,0.1175390190263842
0.1333352063890378,0.1296813768039972
0.0908066808359663,0.0953841056641454
0.0780550495767382,0.1682188163932851
0.1156426624713514,0.1347631956627185
0.1100053048415803,0.0501258648367053
0.0925566999025961,0.1447515233786509
0.0863929396773482,0.0240488934588396
0.0823511646441277,0.1593398357037755
0.0785732078739173,0.1302221134786492
0.0868065060383754,0.0819593291043052
0.1068267651756789,0.0942059744091848
0.0852197202215085,0.0999509692582306
0.0964306126847897,0.0958071001200042
0.0901905214104491,0.085824775257159
0.1035043250651943,0.0767517285558851
0.1002590929081071,0.1669308904448846
0.0853643141977009,0.1061167410048236
0.1222377151451144,0.0800996131508218
0.1061623257552712,0.0875010299795732
0.0900184390722952,0.1257853725710861
0.1110055452956426,0.1336350973989152
0.0855731972407139,0.1175904301947372
0.0687022505604985,0.1029943794039255
0.1012182626900028,0.1016327175286196
0.1048479318738665,0.0848483413924688
0.0878261641344808,0.0532484458058457
0.1004556289225906,0.051089889416448
0.1148197474091519,0.0827096044147319
0.1066429448218753,0.072332746689503
0.1030124192802976,0.0963670448738588
0.122804080542495,0.1204158449682736
0.0768170411001134,0.1392262059010731
0.08168615339665,0.1125513629132816
0.0842174640662455,0.1058109233148456
0.1104949512664828,0.1266427461650626
0.0820438328062814,0.0977135676179519
0.0757530823603816,0.0449932195635007
0.1071595790689737,0.0864767599808534
0.1140727739137321,0.12537723670285
0.0963491941055658,0.0658341283739493
0.10607775450862,0.1222949150538284
0.0771767971005361,0.0910847804562041
0.0960649835600283,0.1511590658879698
0.1028247588612027,0.0425545538628414
0.0944870798319872,0.1019849441057818
0.077834032097555,0.0913052023946058
0.0954308503819332,0.1364181248777604
0.0927185729638637,0.0334276741743346
0.09998619013316,0.009562147793382
0.1022447622713934,0.0694395414076731
0.0968106096366969,0.1189144874641258
0.1009858859923469,0.1718725499098494
0.0994914805968233,0.1162039952379766
0.0868544518537756,0.0897587999270187
0.1107078329614332,0.1339200692821584
0.0899284678792516,0.1474090141379352
0.0960262038488391,0.0748820452372313
0.0974349059585344,0.1007137011613237
0.0973477953336258,0.0394462136849915
0.1064877158485836,0.1060810249015444
0.0989766248677134,0.0886354223215213
0.1193125968253766,0.1350234184509691
0.099664175445608,0.1019527606626842
0.113253139579421,0.1001593202661697
0.1024669242406306,0.1050112821649454
0.0905709961856281,0.1444165751516798
0.0981625556531461,0.0679442314996297
0.1082048629692877,0.1563413713286217
0.1137060192339098,0.0507467498632387
0.1042507562351054,0.1064134250993888
0.088988155587145,0.0508449652289901
0.112560858532553,0.0818852715140965
0.0853694410976543,0.0716767629148256
0.1113958498292353,0.0516968146822186
0.1115491140981625,0.0860535279079072
0.1089950808429205,0.0956323094196989
0.1088728916325869,0.0732277217668075
0.0879557849569011,0.0823322762414498
0.0803191324092294,0.1305464174451643
0.105307201735617,0.1037509401954373
0.1010203822654933,0.1078802205399783
0.0897929584813907,0.1320981516777649
0.1230205435176712,0.1474740870122574
0.0989702469474582,0.1091696731579974
0.0856885261468533,0.0637237847336704
0.1030381701827756,0.0782429173799746
0.0753291794949269,0.1506705912344156
0.1028819971074262,0.1298727314779321
0.1030029795680634,0.1116727574371754
0.0946012243069562,0.0793233630221872
0.1186793061729843,0.1035430004444583
0.1220655852336209,0.0923266328135503
0.0968019911231225,0.1370712342634106
0.1202599623855767,0.1125839881331425
0.0874810445433539,0.0633459669620418
0.1129825560476838,0.1279637303671078
0.0850548327672003,0.07884319444828
0.1204909767968907,0.117232376295064
0.0857813847812587,0.0854024461370414
0.1133401686017012,0.1363135686978376
0.0859992170487809,0.0619935400595592
0.1158844927974126,0.0915153011462538
0.0999770080318072,0.1235387593457274
0.1388809233912223,0.0407700105313894
0.126407060328061,0.0756561794182716
0.1091947150470743,0.1495050175448806
0.0874920871542552,0.1130127015516795
0.0851117560267531,0.0637543437147564
0.097374992985322,0.0551188439626841
0.1217767860276988,0.0564009765569234
0.0613884391019563,0.178413643120775
0.109757903274642,0.0555565396000023
0.0945317256933661,0.1071355486980634
0.1060971238205224,0.0942167129423098
0.1097772201797304,0.0832098808835209
0.1204417863894999,0.1402945217818703
0.1045265015522328,0.1584962163658463
0.0728829596052616,0.1156210551398099
0.0846674453895319,0.092845607248771
0.1303628371606133,0.1381256091056987
0.0934482594081181,0.0878403865467671
0.0984579858013688,0.0820016783592113
0.1141936347808933,0.0722921022114153
